INFO 2025-09-22 10:54:50,706 middleware 32092 8812 Starting request req_1758527690_8812: GET /notifications/ (user: anonymous)
INFO 2025-09-22 10:54:50,847 middleware 32092 8812 Starting request req_1758527690_8812: GET /notifications/ (user: anonymous)
INFO 2025-09-23 09:08:41,256 middleware 32092 12824 Starting request req_1758607721_12824: GET / (user: anonymous)
INFO 2025-09-23 09:08:45,066 middleware 32092 12824 Starting request req_1758607725_12824: GET /finance/ (user: anonymous)
INFO 2025-09-23 09:08:46,501 middleware 32092 12824 Starting request req_1758607726_12824: GET /financial-indicators/ (user: anonymous)
INFO 2025-09-23 09:08:46,675 middleware 32092 12824 Starting request req_1758607726_12824: GET /financial-indicators/ (user: anonymous)
INFO 2025-09-23 09:08:46,727 middleware 32092 12824 Request req_1758607726_12824 stats: duration=0.05s, total_queries=34, breakdown={'default': 34}, path=/financial-indicators/, user=anonymous
INFO 2025-09-23 09:17:04,629 middleware 38224 36348 Enhanced DatabaseConnectionMiddleware initialized with threshold=50
INFO 2025-09-24 08:04:36,818 middleware 20120 40120 Enhanced DatabaseConnectionMiddleware initialized with threshold=50
INFO 2025-09-24 08:05:21,874 middleware 33108 40068 Enhanced DatabaseConnectionMiddleware initialized with threshold=50
INFO 2025-09-24 08:17:19,925 middleware 35764 30344 Enhanced DatabaseConnectionMiddleware initialized with threshold=50
INFO 2025-09-24 08:17:23,157 middleware 35764 13792 Starting request req_1758691043_13792: GET /admin_apms/ (user: anonymous)
INFO 2025-09-24 08:17:30,517 middleware 35764 13792 Starting request req_1758691050_13792: GET /admin/ (user: anonymous)
INFO 2025-09-24 08:17:35,897 middleware 35764 13792 Starting request req_1758691055_13792: GET /admin/auth/group/ (user: anonymous)
INFO 2025-09-24 08:17:36,093 middleware 35764 41372 Starting request req_1758691056_41372: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:17:40,122 middleware 35764 18580 Starting request req_1758691060_18580: GET /admin/auth/group/1/change/ (user: anonymous)
INFO 2025-09-24 08:17:40,326 middleware 35764 31896 Starting request req_1758691060_31896: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:18:39,037 middleware 35764 13592 Starting request req_1758691119_13592: POST /admin/auth/group/1/change/ (user: anonymous)
INFO 2025-09-24 08:18:39,078 middleware 35764 13592 Starting request req_1758691119_13592: GET /admin/auth/group/ (user: anonymous)
INFO 2025-09-24 08:18:39,143 middleware 35764 13592 Starting request req_1758691119_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:18:44,820 middleware 35764 13592 Starting request req_1758691124_13592: GET /admin/auth/group/2/change/ (user: anonymous)
INFO 2025-09-24 08:18:44,903 middleware 35764 13592 Starting request req_1758691124_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:19:01,411 middleware 35764 13592 Starting request req_1758691141_13592: POST /admin/auth/group/2/change/ (user: anonymous)
INFO 2025-09-24 08:19:01,487 middleware 35764 13592 Starting request req_1758691141_13592: GET /admin/auth/group/ (user: anonymous)
INFO 2025-09-24 08:19:01,555 middleware 35764 13592 Starting request req_1758691141_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:19:03,852 middleware 35764 13592 Starting request req_1758691143_13592: GET /admin/auth/group/3/change/ (user: anonymous)
INFO 2025-09-24 08:19:03,943 middleware 35764 13592 Starting request req_1758691143_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:19:13,513 middleware 35764 13592 Starting request req_1758691153_13592: POST /admin/auth/group/3/change/ (user: anonymous)
INFO 2025-09-24 08:19:13,549 middleware 35764 13592 Starting request req_1758691153_13592: GET /admin/auth/group/ (user: anonymous)
INFO 2025-09-24 08:19:13,618 middleware 35764 13592 Starting request req_1758691153_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:19:15,438 middleware 35764 13592 Starting request req_1758691155_13592: GET /admin/auth/group/4/change/ (user: anonymous)
INFO 2025-09-24 08:19:15,524 middleware 35764 13592 Starting request req_1758691155_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:19:24,974 middleware 35764 13592 Starting request req_1758691164_13592: POST /admin/auth/group/4/change/ (user: anonymous)
INFO 2025-09-24 08:19:25,010 middleware 35764 13592 Starting request req_1758691165_13592: GET /admin/auth/group/ (user: anonymous)
INFO 2025-09-24 08:19:25,080 middleware 35764 13592 Starting request req_1758691165_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:19:27,301 middleware 35764 13592 Starting request req_1758691167_13592: GET /admin/auth/group/1/change/ (user: anonymous)
INFO 2025-09-24 08:19:27,301 middleware 35764 13592 Running periodic cleanup after 25 requests
INFO 2025-09-24 08:19:27,353 middleware 35764 13592 Force cleanup completed. Previous query counts: {'default': 0}
INFO 2025-09-24 08:19:27,443 middleware 35764 13592 Starting request req_1758691167_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:20:32,312 middleware 35764 13592 Starting request req_1758691232_13592: POST /admin/auth/group/1/change/ (user: anonymous)
INFO 2025-09-24 08:20:32,377 middleware 35764 13592 Starting request req_1758691232_13592: GET /admin/auth/group/ (user: anonymous)
INFO 2025-09-24 08:20:32,431 middleware 35764 13592 Starting request req_1758691232_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:20:44,068 middleware 35764 13592 Starting request req_1758691244_13592: GET /admin/ (user: anonymous)
INFO 2025-09-24 08:20:46,010 middleware 35764 13592 Starting request req_1758691246_13592: GET /admin/auth/user/ (user: anonymous)
INFO 2025-09-24 08:20:46,094 middleware 35764 13592 Starting request req_1758691246_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:20:52,091 middleware 35764 41372 Starting request req_1758691252_41372: GET /admin/auth/user/5/change/ (user: anonymous)
INFO 2025-09-24 08:20:52,255 middleware 35764 41372 Starting request req_1758691252_41372: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:21:22,712 middleware 35764 13592 Starting request req_1758691282_13592: POST /admin/auth/user/5/change/ (user: anonymous)
INFO 2025-09-24 08:21:22,815 middleware 35764 13592 Starting request req_1758691282_13592: GET /admin/auth/user/ (user: anonymous)
INFO 2025-09-24 08:21:22,891 middleware 35764 13592 Starting request req_1758691282_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:21:26,467 middleware 35764 13592 Starting request req_1758691286_13592: GET /admin/auth/user/2/change/ (user: anonymous)
INFO 2025-09-24 08:21:26,558 middleware 35764 13592 Starting request req_1758691286_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:21:38,254 middleware 35764 13592 Starting request req_1758691298_13592: POST /admin/auth/user/2/change/ (user: anonymous)
INFO 2025-09-24 08:21:38,311 middleware 35764 13592 Starting request req_1758691298_13592: GET /admin/auth/user/ (user: anonymous)
INFO 2025-09-24 08:21:38,366 middleware 35764 13592 Starting request req_1758691298_13592: GET /admin/jsi18n/ (user: anonymous)
